编号!@#文本!@#拆分信息!@#（粗粒度）分词!@#（细粒度）分词!@#（auto粗粒度）分词!@#（auto细粒度）分词!@#词性!@#（auto）词性!@#时间!@#（auto）时间!@#地点!@#术语!@#（auto）地点!@#数量词!@#成分分析!@#（auto）成分分析!@#高阶模板!@#高阶模板类型!@#高阶模板线索词!@#二阶模板!@#二阶模板类型!@#二阶模板线索词!@#选项问句!@#（auto）高阶模板!@#（auto）二阶模板!@#（auto）高阶模板线索词!@#(auto)选项问句!@#（auto）二阶模板线索词!@#（auto）高阶模板类型!@#（auto）二阶模板类型!@#选项类别!@#题干前导类型!@#题干核心类型!@#题干核心动词!@#可删除的套话!@#上下文信息
1-A!@#器箭分离时“嫦娥三号”探测器飞越	亚洲上空!@#None!@#器箭 分离 时 “ 嫦娥 三号 ” 探测器 飞越 亚洲 上空!@#器箭 分离 时 “ 嫦娥 三号 ” 探测器 飞越 亚洲 上空!@#器箭 分离 时 “ 嫦娥三号 ” 探测器 飞越 亚 洲上空!@#器箭 分离 时 “ 嫦娥三号 ” 探测器 飞越 亚洲 上空!@#NN VV LC PU NR num PU NN VV loc NN!@#NN VV LC PU NN NN PU NN VV NR NN!@#!@#!@#9!@#!@#9!@#5!@#!@#( (IP (NP (LCP (IP (NP (NN 器箭)) (VP (VV 分离))) (LC 时)) (QP (PU “) (NP (NR 嫦娥)) (CD 三号) (PU ”)) (NP (NN 探测器))) (VP (VV 飞越) (NP (NP (NR 亚洲)) (NP (NN 上空))))) )!@#!@#!@#!@#其他陈述_0(器箭分离时“嫦娥三号”探测器,飞越,亚洲上空)!@#其他陈述!@#0_8!@#0-10!@#!@#!@#!@#!@#!@#!@#!@#名词短语(时间/地点/实体/其他)!@#null!@#名词短语+动词短语!@#8!@#!@#
22-B-1!@#喜马拉雅山脉形成的原因是	地壳断裂下沉!@#ed-ori!@#喜马拉雅山脉 形成 的 原因 是 地壳 断裂 下沉!@#喜马拉雅 山脉 形成 的 原因 是 地壳 断裂 下沉!@#喜马拉雅山脉 形成 的 原因 是 地壳 断裂 下沉!@#喜马拉雅山脉 形成 的 原因 是 地壳 断裂 下沉!@#loc VV DEC NN VC term NN VV!@#NR VV DEC NN VC NN NN VV!@#!@#!@#0!@#5!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NR 喜马拉雅山脉)) (VP (VV 形成))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 地壳)) (NP (NN 断裂)) (VP (VV 下沉))))) )!@#原因_0(喜马拉雅山脉形成,地壳断裂下沉)!@#原因!@#0_3!@#变化_0(地壳,断裂,下沉)!@#变化!@#0_7!@#5-7!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
22-C!@#喜马拉雅山脉形成的原因是	印度洋板块与亚欧板块碰撞，地壳抬升!@#y!@#喜马拉雅山脉 形成 的 原因 是 印度洋板块 与 亚欧板块 碰撞 ， 地壳 抬升!@#喜马拉雅 山脉 形成 的 原因 是 印度洋 板块 与 亚欧 板块 碰撞 ， 地壳 抬升!@#喜马拉雅山脉 形成 的 原因 是 印度洋板块 与 亚欧板块 碰撞 ， 地壳抬升!@#喜马拉雅山脉 形成 的 原因 是 印度洋板块 与 亚欧板块 碰撞 ， 地壳抬升!@#loc VV DEC NN VC term CC term VV PU term VV!@#NR VV DEC NN VC NN CC NN VV PU NN VV!@#!@#!@#0!@#5 7 10!@#!@#!@#!@#( (IP (IP (NP (CP (IP (NP (NR 喜马拉雅山脉)) (VP (VV 形成))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 印度洋板块) (CC 与) (NN 亚欧板块)) (VP (VV 碰撞))))) (PU ，) (IP (NP (NN 地壳)) (VP (VV 抬升)))) )!@#原因_0(喜马拉雅山脉形成,印度洋板块与亚欧板块碰撞，地壳抬升)!@#原因!@#0_3!@#其他陈述_0(印度洋板块与亚欧板块,碰撞,#) 变化_1(地壳,#,抬升)!@#其他陈述 变化!@#1_11!@#5-11!@#!@#!@#!@#!@#!@#!@#!@#自定义类别!@#!@#!@#!@#!@#
22-C-0!@#喜马拉雅山脉形成的原因是	印度洋板块与亚欧板块碰撞!@#ed-ori!@#喜马拉雅山脉 形成 的 原因 是 印度洋板块 与 亚欧板块 碰撞!@#喜马拉雅 山脉 形成 的 原因 是 印度洋 板块 与 亚欧 板块 碰撞!@#喜马拉雅山脉 形成 的 原因 是 印度洋板块 与 亚欧板块 碰撞!@#喜马拉雅山脉 形成 的 原因 是 印度洋板块 与 亚欧板块 碰撞!@#loc VV DEC NN VC term CC term VV!@#NR VV DEC NN VC NN CC NN VV!@#!@#!@#0!@#5 7!@#!@#!@#!@#( (IP (IP (NP (CP (IP (NP (NR 喜马拉雅山脉)) (VP (VV 形成))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (NP (NN 印度洋板块)))) (CC 与) (IP (NP (NN 亚欧板块)) (VP (VV 碰撞)))) )!@#原因_0(喜马拉雅山脉形成的原因,印度洋板块与亚欧板块碰撞)!@#原因!@#0_3!@#其他陈述_0(印度洋板块与亚欧板块,碰撞,#)!@#其他陈述!@#!@#5-8!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
22-C-1!@#喜马拉雅山脉形成的原因是	地壳抬升!@#ed-ori!@#喜马拉雅山脉 形成 的 原因 是 地壳 抬升!@#喜马拉雅 山脉 形成 的 原因 是 地壳 抬升!@#喜马拉雅山脉 形成 的 原因 是 地壳抬升!@#喜马拉雅山脉 形成 的 原因 是 地壳抬升!@#loc VV DEC NN VC term VV!@#NR VV DEC NN VC NN VA!@#!@#!@#0!@#5!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NR 喜马拉雅山脉)) (VP (VV 形成))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 地壳)) (VP (VV 抬升))))) )!@#原因_0(喜马拉雅山脉形成的原因,地壳抬升)!@#原因!@#0_3!@#变化_0(地壳,#,抬升)!@#变化!@#0_6!@#5-6!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
22-D!@#喜马拉雅山脉形成的原因是	印度洋板块与亚欧板块张裂，地壳下沉!@#y!@#喜马拉雅山脉 形成 的 原因 是 印度洋板块 与 亚欧板块 张裂 ， 地壳 下沉!@#喜马拉雅 山脉 形成 的 原因 是 印度洋 板块 与 亚欧 板块 张裂 ， 地壳 下沉!@#喜马拉雅山脉 形成 的 原因 是 印度洋板块 与 亚欧板块 张裂 ， 地壳下沉!@#喜马拉雅山脉 形成 的 原因 是 印度洋板块 与 亚欧板块 张裂 ， 地壳下沉!@#loc VV DEC NN VC term CC term VV PU term VV!@#NR VV DEC NN VC NN CC NN VV PU NN VV!@#!@#!@#0!@#5 7 10!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NR 喜马拉雅山脉)) (VP (VV 形成))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (IP (IP (NP (NN 印度洋板块) (CC 与) (NN 亚欧板块)) (VP (VV 张裂))) (PU ，) (IP (NP (NN 地壳)) (VP (VV 下沉)))))) )!@#原因_0(喜马拉雅山脉形成,印度洋板块与亚欧板块张裂，地壳下沉)!@#原因!@#0_3!@#其他陈述_0(印度洋板块与亚欧板块,张裂,#) 变化_1(地壳,#,下沉)!@#其他陈述 变化!@#1_11!@#4-11!@#!@#!@#!@#!@#!@#!@#!@#自定义类别!@#!@#!@#!@#!@#
22-D-0!@#喜马拉雅山脉形成的原因是	印度洋板块与亚欧板块张裂!@#ed-ori!@#喜马拉雅山脉 形成 的 原因 是 印度洋板块 与 亚欧板块 张裂!@#喜马拉雅 山脉 形成 的 原因 是 印度洋 板块 与 亚欧 板块 张裂!@#喜马拉雅山脉 形成 的 原因 是 印度洋板块 与 亚欧板块 张裂!@#喜马拉雅山脉 形成 的 原因 是 印度洋板块 与 亚欧板块 张裂!@#loc VV DEC NN VC term CC term VV!@#NR VV DEC NN VC NN CC NN VV!@#!@#!@#0!@#5 7!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NR 喜马拉雅山脉)) (VP (VV 形成))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 印度洋板块) (CC 与) (NN 亚欧板块)) (VP (VV 张裂))))) )!@#原因_0(喜马拉雅山脉形成,印度洋板块与亚欧板块张裂)!@#原因!@#0_3!@#其他陈述_0(印度洋板块与亚欧板块,张裂,#)!@#其他陈述!@#!@#5-8!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
22-D-1!@#喜马拉雅山脉形成的原因是	地壳下沉!@#ed-ori!@#喜马拉雅山脉 形成 的 原因 是 地壳 下沉!@#喜马拉雅 山脉 形成 的 原因 是 地壳 下沉!@#喜马拉雅山脉 形成 的 原因 是 地壳下沉!@#喜马拉雅山脉 形成 的 原因 是 地壳下沉!@#loc VV DEC NN VC term VV!@#NR VV DEC NN VC NN VV!@#!@#!@#0!@#5!@#!@#!@#!@#( (IP (NP (CP (IP (NP (NR 喜马拉雅山脉)) (VP (VV 形成))) (DEC 的)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 地壳)) (VP (VV 下沉))))) )!@#原因_0(喜马拉雅山脉形成,地壳下沉)!@#原因!@#0_3!@#变化_0(地壳,#,下沉)!@#变化!@#0_6!@#5-6!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#!@#
23-A!@#成都平原年太阳总辐射量小于青藏高原的主要原因是	地势低，云量大!@#y!@#成都平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 地势 低 ， 云量 大!@#成都 平原 年 太阳 总 辐射量 小于 青藏 高原 的 主要 原因 是 地势 低 ， 云量 大!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 地势 低 ， 云量 大!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 地势 低 ， 云量 大!@#loc term VV loc DEG JJ NN VC NN VA PU NN VA!@#NR NN VV NR DEG JJ NN VC NN VA PU NN VA!@#!@#!@#0 3!@#1!@#!@#!@#!@#( (IP (NP (NR 成都平原) (NN 年太阳总辐射量)) (VP (VV 小于) (IP (NP (DNP (NP (NR 青藏高原)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (IP (NP (NN 地势)) (VP (VA 低))) (PU ，) (IP (NP (NN 云量)) (VP (VA 大)))))))) )!@#原因_0(成都平原年太阳总辐射量小于青藏高原,地势低，云量大)!@#原因!@#0_6!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#自定义类别!@#null!@#名词短语+动词短语!@#7!@#5!@#
23-A-0!@#成都平原年太阳总辐射量小于青藏高原的主要原因是	地势低!@#ed-ori!@#成都平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 地势 低!@#成都 平原 年 太阳 总 辐射量 小于 青藏 高原 的 主要 原因 是 地势 低!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 地势 低!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 地势 低!@#loc term VV loc DEG JJ NN VC NN VA!@#NR NN VV NR DEG JJ NN VC NN VA!@#!@#!@#0 3!@#1!@#!@#!@#!@#( (IP (NP (NR 成都平原) (NN 年太阳总辐射量)) (VP (VV 小于) (IP (NP (DNP (NP (NR 青藏高原)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 地势)) (VP (VA 低))))))) )!@#原因_0(成都平原年太阳总辐射量小于青藏高原,地势低)!@#原因!@#0_6!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#5!@#
23-A-1!@#成都平原年太阳总辐射量小于青藏高原的主要原因是	云量大!@#ed-ori!@#成都平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 云量 大!@#成都 平原 年 太阳 总 辐射量 小于 青藏 高原 的 主要 原因 是 云量 大!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 云量 大!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 云量 大!@#loc term VV loc DEG JJ NN VC NN VA!@#NR NN VV NR DEG JJ NN VC NN VA!@#!@#!@#0 3!@#1!@#!@#!@#!@#( (IP (NP (NR 成都平原) (NN 年太阳总辐射量)) (VP (VV 小于) (IP (NP (DNP (NP (NR 青藏高原)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 云量)) (VP (VA 大))))))) )!@#原因_0(成都平原年太阳总辐射量小于青藏高原,云量大)!@#原因!@#0_6!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#5!@#
23-B!@#成都平原年太阳总辐射量小于青藏高原的主要原因是	地势高，空气稀薄!@#y!@#成都平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 地势 高 ， 空气 稀薄!@#成都 平原 年 太阳 总 辐射量 小于 青藏 高原 的 主要 原因 是 地势 高 ， 空气 稀薄!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 地势 高 ， 空气 稀薄!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 地势 高 ， 空气 稀薄!@#loc term VV loc DEG JJ NN VC NN VA PU NN VA!@#NR NN VV NR DEG JJ NN VC NN VA PU NN VA!@#!@#!@#0 3!@#1!@#!@#!@#!@#( (IP (NP (NR 成都平原) (NN 年太阳总辐射量)) (VP (VV 小于) (IP (NP (DNP (NP (NR 青藏高原)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (IP (NP (NN 地势)) (VP (VA 高))) (PU ，) (IP (NP (NN 空气)) (VP (VA 稀薄)))))))) )!@#原因_0(成都平原年太阳总辐射量小于青藏高原,地势高，空气稀薄)!@#原因!@#0_6!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#自定义类别!@#!@#!@#!@#5!@#
23-B-0!@#成都平原年太阳总辐射量小于青藏高原的主要原因是	地势高!@#ed-ori!@#成都平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 地势 高!@#成都 平原 年 太阳 总 辐射量 小于 青藏 高原 的 主要 原因 是 地势 高!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 地势 高!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 地势 高!@#loc term VV loc DEG JJ NN VC NN VA!@#NR NN VV NR DEG JJ NN VC NN VA!@#!@#!@#0 3!@#1!@#!@#!@#!@#( (IP (NP (NR 成都平原) (NN 年太阳总辐射量)) (VP (VV 小于) (IP (NP (DNP (NP (NR 青藏高原)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 地势)) (VP (VA 高))))))) )!@#原因_0(成都平原年太阳总辐射量小于青藏高原,地势高)!@#原因!@#0_6!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#5!@#
23-B-1!@#成都平原年太阳总辐射量小于青藏高原的主要原因是	空气稀薄!@#ed-ori!@#成都平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 空气 稀薄!@#成都 平原 年 太阳 总 辐射量 小于 青藏 高原 的 主要 原因 是 空气 稀薄!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 空气 稀薄!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 空气 稀薄!@#loc term VV loc DEG JJ NN VC NN VA!@#NR NN VV NR DEG JJ NN VC NN VA!@#!@#!@#0 3!@#1!@#!@#!@#!@#( (IP (NP (NR 成都平原) (NN 年太阳总辐射量)) (VP (VV 小于) (IP (NP (DNP (NP (NR 青藏高原)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 空气)) (VP (VA 稀薄))))))) )!@#原因_0(成都平原年太阳总辐射量小于青藏高原,空气稀薄)!@#原因!@#0_6!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#5!@#
23-C!@#成都平原年太阳总辐射量小于青藏高原的主要原因是	纬度高，正午太阳高度小!@#y!@#成都平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 纬度 高 ， 正午太阳高度 小!@#成都 平原 年 太阳 总 辐射量 小于 青藏 高原 的 主要 原因 是 纬度 高 ， 正午 太阳 高度 小!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 纬度 高 ， 正午太阳高度 小!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 纬度 高 ， 正午太阳高度 小!@#loc term VV loc DEG JJ NN VC term VA PU term VA!@#NR NN VV NR DEG JJ NN VC NN VA PU NN VA!@#!@#!@#0 3!@#1 8 11!@#!@#!@#!@#( (IP (NP (NR 成都平原) (NN 年太阳总辐射量)) (VP (VV 小于) (IP (NP (DNP (NP (NR 青藏高原)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (IP (NP (NN 纬度)) (VP (VA 高))) (PU ，) (IP (NP (NN 正午太阳高度)) (VP (VA 小)))))))) )!@#原因_0(成都平原年太阳总辐射量小于青藏高原,纬度高，正午太阳高度小)!@#原因!@#0_6!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#自定义类别!@#!@#!@#!@#5!@#
23-C-0!@#成都平原年太阳总辐射量小于青藏高原的主要原因是	纬度高!@#ed-ori!@#成都平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 纬度 高!@#成都 平原 年 太阳 总 辐射量 小于 青藏 高原 的 主要 原因 是 纬度 高!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 纬度 高!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 纬度 高!@#loc term VV loc DEG JJ NN VC term VA!@#NR NN VV NR DEG JJ NN VC NN VA!@#!@#!@#0 3!@#1 8!@#!@#!@#!@#( (IP (NP (NR 成都平原) (NN 年太阳总辐射量)) (VP (VV 小于) (IP (NP (DNP (NP (NR 青藏高原)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 纬度)) (VP (VA 高))))))) )!@#原因_0(成都平原年太阳总辐射量小于青藏高原,纬度高)!@#原因!@#0_6!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#5!@#
23-C-1!@#成都平原年太阳总辐射量小于青藏高原的主要原因是	正午太阳高度小!@#ed-ori!@#成都平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 正午太阳高度 小!@#成都 平原 年 太阳 总 辐射量 小于 青藏 高原 的 主要 原因 是 正午 太阳 高度 小!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 正午太阳高度 小!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 正午太阳高度 小!@#loc term VV loc DEG JJ NN VC term VA!@#NR NN VV NR DEG JJ NN VC NN VA!@#!@#!@#0 3!@#1 8!@#!@#!@#!@#( (IP (NP (NR 成都平原) (NN 年太阳总辐射量)) (VP (VV 小于) (IP (NP (DNP (NP (NR 青藏高原)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 正午太阳高度)) (VP (VA 小))))))) )!@#原因_0(成都平原年太阳总辐射量小于青藏高原,正午太阳高度小)!@#原因!@#0_6!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#5!@#
23-D!@#成都平原年太阳总辐射量小于青藏高原的主要原因是	受副热带高气压控制!@#None!@#成都平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 受 副热带高气压 控制!@#成都 平原 年 太阳 总 辐射量 小于 青藏 高原 的 主要 原因 是 受 副 热带 高 气压 控制!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 受 副热带高气压 控制!@#成都 平原 年太阳总辐射量 小于 青藏高原 的 主要 原因 是 受 副热带高气压 控制!@#loc term VV loc DEG JJ NN VC VV term NN!@#NR NN VV NR DEG JJ NN VC VV NN NN!@#!@#!@#0 3!@#1 9!@#!@#!@#!@#( (IP (NP (NR 成都平原) (NN 年太阳总辐射量)) (VP (VV 小于) (IP (NP (DNP (NP (NR 青藏高原)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (VP (VV 受) (NP (NN 副热带高气压) (NN 控制))))))) )!@#原因_0(成都平原年太阳总辐射量小于青藏高原,受副热带高气压控制)!@#原因!@#0_6!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#!@#不含主语的句子（动词短语)!@#!@#!@#!@#5!@#
24-A!@#图中	①处为向斜!@#None!@#图 中 ①处 为 向斜!@#图 中 ①处 为 向斜!@#图 中 ①处 为 向斜!@#图 中 ①处 为 向斜!@#NN LC loc VC term!@#NN LC NN VC NN!@#!@#2!@#2!@#4!@#!@#!@#!@#( (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NR ①处))) (VP (VC 为) (NP (NN 向斜)))) )!@#!@#!@#!@#指示_0(①处,向斜)!@#指示!@#0_3!@#2-4!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#null!@#null!@#!@#0-1!@#
24-B!@#图中	②处断裂上升!@#None!@#图 中 ②处 断裂 上升!@#图 中 ②处 断裂 上升!@#图 中 ②处 断裂 上升!@#图 中 ②处 断裂 上升!@#NN LC loc NN VV!@#NN LC NN NN VV!@#!@#2!@#2!@#!@#!@#!@#!@#( (IP (LCP (NP (NN 图)) (LC 中)) (NP (NP (NR ②处)) (NP (NN 断裂))) (VP (VV 上升))) )!@#!@#!@#!@#变化_0(②处,断裂,上升)!@#变化!@#0_4!@#2-4!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0-1!@#
24-C!@#图中	③处为火山!@#None!@#图 中 ③处 为 火山!@#图 中 ③处 为 火山!@#图 中 ③处 为 火山!@#图 中 ③处 为 火山!@#NN LC loc VC term!@#NN LC NN VC NN!@#!@#2!@#2!@#!@#!@#!@#!@#( (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NR ③处))) (VP (VC 为) (NP (NN 火山)))) )!@#!@#!@#!@#指示_0(③处,火山)!@#指示!@#0_3!@#2-4!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0-1!@#
24-D!@#图中	④处断裂下沉!@#None!@#图 中 ④处 断裂 下沉!@#图 中 ④处 断裂 下沉!@#图 中 ④处 断裂 下沉!@#图 中 ④处 断裂 下沉!@#NN LC loc NN VV!@#NN LC NN NN VV!@#!@#2!@#2!@#!@#!@#!@#!@#( (IP (LCP (NP (NN 图)) (LC 中)) (NP (NP (NR ④处)) (NP (NN 断裂))) (VP (VV 下沉))) )!@#!@#!@#!@#变化_0(④处,断裂,下沉)!@#变化!@#0_4!@#2-4!@#!@#!@#!@#!@#!@#!@#!@#含主语的句子!@#!@#!@#!@#0-1!@#
25-A!@#图中地区依次经历的地质作用是	沉积作用、岩浆侵入、地壳运动、侵蚀作用!@#None!@#图 中 地区 依次 经历 的 地质作用 是 沉积作用 、 岩浆侵入 、 地壳运动 、 侵蚀作用!@#图 中 地区 依次 经历 的 地质 作用 是 沉积 作用 、 岩浆 侵入 、 地壳 运动 、 侵蚀 作用!@#图 中 地区 依次 经历 的 地质作用 是 沉积作用 、 岩浆侵入 、 地壳运动 、 侵蚀作用!@#图 中 地区 依次 经历 的 地质作用 是 沉积作用 、 岩浆侵入 、 地壳运动 、 侵蚀作用!@#NN LC NN AD VV DEC term VC term PU term PU term PU term!@#NN LC NN AD VV DEC NN VC NN PU NN PU NN PU NN!@#!@#!@#!@#6 8 10 12 14!@#!@#!@#!@#( (IP (NP (CP (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NN 地区))) (VP (ADVP (AD 依次)) (VP (VV 经历)))) (DEC 的)) (NP (NN 地质作用))) (VP (VC 是) (NP (NN 沉积作用) (PU 、) (NN 岩浆侵入) (PU 、) (NN 地壳运动) (PU 、) (NN 侵蚀作用)))) )!@#!@#!@#!@#指示_0(地区依次经历的地质作用,沉积作用、岩浆侵入、地壳运动、侵蚀作用)!@#指示!@#0_7!@#2-14!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#null!@#名词短语+动词短语!@#7!@#0-1!@#
25-B!@#图中地区依次经历的地质作用是	沉积作用、地壳运动、岩浆侵入、侵蚀作用!@#None!@#图 中 地区 依次 经历 的 地质作用 是 沉积作用 、 地壳运动 、 岩浆侵入 、 侵蚀作用!@#图 中 地区 依次 经历 的 地质 作用 是 沉积 作用 、 地壳 运动 、 岩浆 侵入 、 侵蚀 作用!@#图 中 地区 依次 经历 的 地质作用 是 沉积作用 、 地壳运动 、 岩浆侵入 、 侵蚀作用!@#图 中 地区 依次 经历 的 地质作用 是 沉积作用 、 地壳运动 、 岩浆侵入 、 侵蚀作用!@#NN LC NN AD VV DEC term VC term PU term PU term PU term!@#NN LC NN AD VV DEC NN VC NN PU NN PU NN PU NN!@#!@#!@#!@#6 8 10 12 14!@#!@#!@#!@#( (IP (NP (CP (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NN 地区))) (VP (ADVP (AD 依次)) (VP (VV 经历)))) (DEC 的)) (NP (NN 地质作用))) (VP (VC 是) (NP (NN 沉积作用) (PU 、) (NN 地壳运动) (PU 、) (NN 岩浆侵入) (PU 、) (NN 侵蚀作用)))) )!@#!@#!@#!@#指示_0(地区依次经历的地质作用,沉积作用、地壳运动、岩浆侵入、侵蚀作用)!@#指示!@#0_7!@#2-14!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0-1!@#
25-C!@#图中地区依次经历的地质作用是	地壳运动、沉积作用、岩浆侵入、侵蚀作用!@#None!@#图 中 地区 依次 经历 的 地质作用 是 地壳运动 、 沉积作用 、 岩浆侵入 、 侵蚀作用!@#图 中 地区 依次 经历 的 地质 作用 是 地壳 运动 、 沉积 作用 、 岩浆 侵入 、 侵蚀 作用!@#图 中 地区 依次 经历 的 地质作用 是 地壳运动 、 沉积作用 、 岩浆侵入 、 侵蚀作用!@#图 中 地区 依次 经历 的 地质作用 是 地壳运动 、 沉积作用 、 岩浆侵入 、 侵蚀作用!@#NN LC NN AD VV DEC term VC term PU term PU term PU term!@#NN LC NN AD VV DEC NN VC NN PU NN PU NN PU NN!@#!@#!@#!@#6 8 10 12 14!@#!@#!@#!@#( (IP (NP (CP (IP (NP (LCP (NP (NN 图)) (LC 中)) (NP (NN 地区))) (VP (ADVP (AD 依次)) (VP (VV 经历)))) (DEC 的)) (NP (NN 地质作用))) (VP (VC 是) (NP (NN 地壳运动) (PU 、) (NN 沉积作用) (PU 、) (NN 岩浆侵入) (PU 、) (NN 侵蚀作用)))) )!@#!@#!@#!@#指示_0(地区依次经历的地质作用,地壳运动、沉积作用、岩浆侵入、侵蚀作用)!@#指示!@#0_7!@#2-14!@#!@#!@#!@#!@#!@#!@#!@#名词短语序列(List<时间/地点/实体/其他>)!@#!@#!@#!@#0-1!@#
